writing to  sigma_00.1000/initial_guess.pkl
optimisation finished successfully after 448 iterations, 603 evaluations
optimisation finished successfully after 50 iterations, 84 evaluations
optimisation finished successfully after 21 iterations, 48 evaluations
optimisation finished successfully after 33 iterations, 70 evaluations
optimisation finished successfully after 33 iterations, 62 evaluations
optimisation finished successfully after 31 iterations, 65 evaluations
optimisation finished successfully after 35 iterations, 70 evaluations
optimisation finished successfully after 28 iterations, 58 evaluations
optimisation finished successfully after 109 iterations, 168 evaluations
optimisation finished successfully after 11 iterations, 26 evaluations
optimisation finished successfully after 47 iterations, 80 evaluations
optimisation finished successfully after 12 iterations, 28 evaluations
optimisation finished successfully after 125 iterations, 196 evaluations
optimisation finished successfully after 171 iterations, 255 evaluations
optimisation finished successfully after 52 iterations, 89 evaluations
optimisation finished successfully after 162 iterations, 232 evaluations
optimisation finished successfully after 54 iterations, 89 evaluations
optimisation finished successfully after 22 iterations, 47 evaluations
optimisation finished successfully after 27 iterations, 53 evaluations
optimisation finished successfully after 68 iterations, 112 evaluations
optimisation finished successfully after 95 iterations, 148 evaluations
optimisation finished successfully after 36 iterations, 63 evaluations
optimisation finished successfully after 141 iterations, 211 evaluations
optimisation finished successfully after 105 iterations, 170 evaluations
optimisation finished successfully after 96 iterations, 149 evaluations
optimisation finished successfully after 115 iterations, 164 evaluations
optimisation finished successfully after 36 iterations, 70 evaluations
optimisation finished successfully after 196 iterations, 280 evaluations
optimisation finished successfully after 277 iterations, 398 evaluations
optimisation finished successfully after 127 iterations, 196 evaluations
optimisation finished successfully after 32 iterations, 68 evaluations
optimisation finished successfully after 129 iterations, 204 evaluations
optimisation finished successfully after 39 iterations, 68 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 107 iterations, 171 evaluations
optimisation finished successfully after 29 iterations, 58 evaluations
optimisation finished successfully after 57 iterations, 97 evaluations
optimisation finished successfully after 35 iterations, 69 evaluations
optimisation finished successfully after 117 iterations, 181 evaluations
optimisation finished successfully after 48 iterations, 81 evaluations
optimisation finished successfully after 17 iterations, 40 evaluations
optimisation finished successfully after 14 iterations, 36 evaluations
optimisation finished successfully after 34 iterations, 66 evaluations
optimisation finished successfully after 171 iterations, 258 evaluations
optimisation finished successfully after 22 iterations, 46 evaluations
optimisation finished successfully after 16 iterations, 40 evaluations
optimisation finished successfully after 16 iterations, 39 evaluations
optimisation finished successfully after 22 iterations, 46 evaluations
optimisation finished successfully after 21 iterations, 44 evaluations
optimisation finished successfully after 25 iterations, 57 evaluations
optimisation finished successfully after 24 iterations, 53 evaluations
optimisation finished successfully after 42 iterations, 78 evaluations
optimisation finished successfully after 33 iterations, 63 evaluations
optimisation finished successfully after 24 iterations, 51 evaluations
optimisation finished successfully after 98 iterations, 153 evaluations
optimisation finished successfully after 113 iterations, 186 evaluations
optimisation finished successfully after 54 iterations, 93 evaluations
optimisation finished successfully after 137 iterations, 204 evaluations
optimisation finished successfully after 36 iterations, 71 evaluations
optimisation finished successfully after 107 iterations, 165 evaluations
optimisation finished successfully after 15 iterations, 38 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 15 iterations, 38 evaluations
optimisation finished successfully after 27 iterations, 56 evaluations
optimisation finished successfully after 110 iterations, 169 evaluations
optimisation finished successfully after 324 iterations, 471 evaluations
optimisation finished successfully after 39 iterations, 73 evaluations
optimisation finished successfully after 25 iterations, 53 evaluations
optimisation finished successfully after 28 iterations, 57 evaluations
optimisation finished successfully after 21 iterations, 49 evaluations
optimisation finished successfully after 32 iterations, 64 evaluations
optimisation finished successfully after 95 iterations, 151 evaluations
optimisation finished successfully after 115 iterations, 174 evaluations
optimisation finished successfully after 37 iterations, 70 evaluations
optimisation finished successfully after 77 iterations, 126 evaluations
optimisation finished successfully after 16 iterations, 38 evaluations
optimisation finished successfully after 119 iterations, 185 evaluations
optimisation finished successfully after 38 iterations, 67 evaluations
optimisation finished successfully after 18 iterations, 42 evaluations
optimisation finished successfully after 61 iterations, 99 evaluations
optimisation finished successfully after 32 iterations, 65 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 187 iterations, 275 evaluations
optimisation finished successfully after 46 iterations, 87 evaluations
optimisation finished successfully after 48 iterations, 83 evaluations
optimisation finished successfully after 55 iterations, 97 evaluations
optimisation finished successfully after 39 iterations, 72 evaluations
optimisation finished successfully after 64 iterations, 108 evaluations
optimisation finished successfully after 30 iterations, 61 evaluations
optimisation finished successfully after 32 iterations, 63 evaluations
optimisation finished successfully after 50 iterations, 90 evaluations
optimisation finished successfully after 23 iterations, 47 evaluations
optimisation finished successfully after 20 iterations, 43 evaluations
optimisation finished successfully after 27 iterations, 55 evaluations
optimisation finished successfully after 31 iterations, 62 evaluations
optimisation finished successfully after 32 iterations, 61 evaluations
optimisation finished successfully after 62 iterations, 106 evaluations
optimisation finished successfully after 27 iterations, 55 evaluations
optimisation finished successfully after 52 iterations, 93 evaluations
optimisation finished successfully after 56 iterations, 99 evaluations
optimisation finished successfully after 26 iterations, 56 evaluations
optimisation finished successfully after 17 iterations, 39 evaluations
optimisation finished successfully after 23 iterations, 49 evaluations
optimisation finished successfully after 93 iterations, 148 evaluations
optimisation finished successfully after 46 iterations, 82 evaluations
optimisation finished successfully after 31 iterations, 64 evaluations
optimisation finished successfully after 30 iterations, 63 evaluations
optimisation finished successfully after 32 iterations, 64 evaluations
optimisation finished successfully after 38 iterations, 71 evaluations
optimisation finished successfully after 141 iterations, 215 evaluations
optimisation finished successfully after 38 iterations, 70 evaluations
optimisation finished successfully after 33 iterations, 63 evaluations
optimisation finished successfully after 24 iterations, 51 evaluations
optimisation finished successfully after 98 iterations, 153 evaluations
optimisation finished successfully after 113 iterations, 186 evaluations
optimisation finished successfully after 324 iterations, 471 evaluations
optimisation finished successfully after 39 iterations, 73 evaluations
optimisation finished successfully after 35 iterations, 69 evaluations
optimisation finished successfully after 117 iterations, 181 evaluations
optimisation finished successfully after 33 iterations, 70 evaluations
optimisation finished successfully after 33 iterations, 62 evaluations
optimisation finished successfully after 48 iterations, 81 evaluations
optimisation finished successfully after 17 iterations, 40 evaluations
optimisation finished successfully after 14 iterations, 36 evaluations
optimisation finished successfully after 30 iterations, 61 evaluations
optimisation finished successfully after 32 iterations, 63 evaluations
optimisation finished successfully after 52 iterations, 88 evaluations
optimisation finished successfully after 82 iterations, 134 evaluations
optimisation finished successfully after 30 iterations, 61 evaluations
optimisation finished successfully after 141 iterations, 211 evaluations
optimisation finished successfully after 105 iterations, 170 evaluations
optimisation finished successfully after 96 iterations, 149 evaluations
optimisation finished successfully after 115 iterations, 164 evaluations
optimisation finished successfully after 36 iterations, 70 evaluations
optimisation finished successfully after 95 iterations, 151 evaluations
optimisation finished successfully after 115 iterations, 174 evaluations
optimisation finished successfully after 25 iterations, 53 evaluations
optimisation finished successfully after 28 iterations, 57 evaluations
optimisation finished successfully after 21 iterations, 49 evaluations
optimisation finished successfully after 32 iterations, 64 evaluations
optimisation finished successfully after 18 iterations, 42 evaluations
optimisation finished successfully after 61 iterations, 99 evaluations
optimisation finished successfully after 32 iterations, 65 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 16 iterations, 41 evaluations
optimisation finished successfully after 77 iterations, 124 evaluations
optimisation finished successfully after 23 iterations, 50 evaluations
optimisation finished successfully after 103 iterations, 163 evaluations
optimisation finished successfully after 46 iterations, 82 evaluations
optimisation finished successfully after 31 iterations, 64 evaluations
optimisation finished successfully after 30 iterations, 63 evaluations
optimisation finished successfully after 32 iterations, 64 evaluations
optimisation finished successfully after 38 iterations, 71 evaluations
optimisation finished successfully after 141 iterations, 215 evaluations
optimisation finished successfully after 38 iterations, 70 evaluations
optimisation finished successfully after 54 iterations, 93 evaluations
optimisation finished successfully after 137 iterations, 204 evaluations
optimisation finished successfully after 36 iterations, 71 evaluations
optimisation finished successfully after 27 iterations, 56 evaluations
optimisation finished successfully after 110 iterations, 169 evaluations
optimisation finished successfully after 22 iterations, 47 evaluations
optimisation finished successfully after 27 iterations, 53 evaluations
optimisation finished successfully after 68 iterations, 112 evaluations
optimisation finished successfully after 95 iterations, 148 evaluations
optimisation finished successfully after 36 iterations, 63 evaluations
optimisation finished successfully after 196 iterations, 280 evaluations
optimisation finished successfully after 277 iterations, 398 evaluations
optimisation finished successfully after 127 iterations, 196 evaluations
optimisation finished successfully after 32 iterations, 68 evaluations
optimisation finished successfully after 129 iterations, 204 evaluations
optimisation finished successfully after 56 iterations, 99 evaluations
optimisation finished successfully after 26 iterations, 56 evaluations
optimisation finished successfully after 107 iterations, 165 evaluations
optimisation finished successfully after 15 iterations, 38 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 15 iterations, 38 evaluations
optimisation finished successfully after 39 iterations, 70 evaluations
optimisation finished successfully after 22 iterations, 48 evaluations
optimisation finished successfully after 23 iterations, 44 evaluations
optimisation finished successfully after 11 iterations, 26 evaluations
optimisation finished successfully after 47 iterations, 80 evaluations
optimisation finished successfully after 12 iterations, 28 evaluations
optimisation finished successfully after 57 iterations, 96 evaluations
optimisation finished successfully after 38 iterations, 70 evaluations
optimisation finished successfully after 45 iterations, 79 evaluations
optimisation finished successfully after 35 iterations, 67 evaluations
optimisation finished successfully after 19 iterations, 45 evaluations
optimisation finished successfully after 107 iterations, 173 evaluations
optimisation finished successfully after 27 iterations, 60 evaluations
optimisation finished successfully after 146 iterations, 226 evaluations
optimisation finished successfully after 60 iterations, 100 evaluations
optimisation finished successfully after 21 iterations, 50 evaluations
optimisation finished successfully after 48 iterations, 87 evaluations
optimisation finished successfully after 24 iterations, 52 evaluations
optimisation finished successfully after 22 iterations, 46 evaluations
optimisation finished successfully after 16 iterations, 40 evaluations
optimisation finished successfully after 16 iterations, 39 evaluations
optimisation finished successfully after 22 iterations, 46 evaluations
optimisation finished successfully after 21 iterations, 44 evaluations
optimisation finished successfully after 37 iterations, 70 evaluations
optimisation finished successfully after 77 iterations, 126 evaluations
optimisation finished successfully after 119 iterations, 190 evaluations
optimisation finished successfully after 264 iterations, 374 evaluations
optimisation finished successfully after 131 iterations, 204 evaluations
optimisation finished successfully after 18 iterations, 43 evaluations
optimisation finished successfully after 25 iterations, 56 evaluations
optimisation finished successfully after 42 iterations, 79 evaluations
optimisation finished successfully after 28 iterations, 59 evaluations
optimisation finished successfully after 32 iterations, 66 evaluations
optimisation finished successfully after 39 iterations, 72 evaluations
optimisation finished successfully after 64 iterations, 108 evaluations
optimisation finished successfully after 35 iterations, 64 evaluations
optimisation finished successfully after 54 iterations, 94 evaluations
optimisation finished successfully after 28 iterations, 58 evaluations
optimisation finished successfully after 49 iterations, 86 evaluations
optimisation finished successfully after 17 iterations, 38 evaluations
optimisation finished successfully after 27 iterations, 55 evaluations
optimisation finished successfully after 31 iterations, 62 evaluations
optimisation finished successfully after 32 iterations, 61 evaluations
optimisation finished successfully after 174 iterations, 259 evaluations
optimisation finished successfully after 123 iterations, 190 evaluations
optimisation finished successfully after 28 iterations, 59 evaluations
optimisation finished successfully after 96 iterations, 152 evaluations
optimisation finished successfully after 25 iterations, 57 evaluations
optimisation finished successfully after 24 iterations, 53 evaluations
optimisation finished successfully after 42 iterations, 78 evaluations
optimisation finished successfully after 17 iterations, 39 evaluations
optimisation finished successfully after 23 iterations, 49 evaluations
optimisation finished successfully after 93 iterations, 148 evaluations
optimisation finished successfully after 71 iterations, 116 evaluations
optimisation finished successfully after 166 iterations, 251 evaluations
optimisation finished successfully after 15 iterations, 37 evaluations
optimisation finished successfully after 51 iterations, 89 evaluations
optimisation finished successfully after 59 iterations, 101 evaluations
optimisation finished successfully after 67 iterations, 109 evaluations
optimisation finished successfully after 107 iterations, 166 evaluations
optimisation finished successfully after 43 iterations, 81 evaluations
optimisation finished successfully after 37 iterations, 69 evaluations
optimisation finished successfully after 42 iterations, 80 evaluations
optimisation finished successfully after 50 iterations, 84 evaluations
optimisation finished successfully after 21 iterations, 48 evaluations
optimisation finished successfully after 39 iterations, 68 evaluations
optimisation finished successfully after 29 iterations, 59 evaluations
optimisation finished successfully after 107 iterations, 171 evaluations
optimisation finished successfully after 29 iterations, 58 evaluations
optimisation finished successfully after 57 iterations, 97 evaluations
optimisation finished successfully after 39 iterations, 77 evaluations
optimisation finished successfully after 58 iterations, 103 evaluations
optimisation finished successfully after 43 iterations, 82 evaluations
optimisation finished successfully after 29 iterations, 63 evaluations
optimisation finished successfully after 125 iterations, 196 evaluations
optimisation finished successfully after 187 iterations, 275 evaluations
optimisation finished successfully after 46 iterations, 87 evaluations
optimisation finished successfully after 48 iterations, 83 evaluations
optimisation finished successfully after 55 iterations, 97 evaluations
optimisation finished successfully after 56 iterations, 96 evaluations
optimisation finished successfully after 37 iterations, 66 evaluations
optimisation finished successfully after 26 iterations, 56 evaluations
optimisation finished successfully after 169 iterations, 241 evaluations
optimisation finished successfully after 44 iterations, 78 evaluations
optimisation finished successfully after 34 iterations, 66 evaluations
optimisation finished successfully after 171 iterations, 258 evaluations
optimisation finished successfully after 48 iterations, 83 evaluations
optimisation finished successfully after 63 iterations, 106 evaluations
optimisation finished successfully after 62 iterations, 106 evaluations
optimisation finished successfully after 27 iterations, 55 evaluations
optimisation finished successfully after 52 iterations, 93 evaluations
optimisation finished successfully after 89 iterations, 145 evaluations
optimisation finished successfully after 36 iterations, 69 evaluations
optimisation finished successfully after 22 iterations, 47 evaluations
optimisation finished successfully after 19 iterations, 42 evaluations
optimisation finished successfully after 16 iterations, 38 evaluations
optimisation finished successfully after 119 iterations, 185 evaluations
optimisation finished successfully after 38 iterations, 67 evaluations
optimisation finished successfully after 125 iterations, 196 evaluations
optimisation finished successfully after 171 iterations, 255 evaluations
optimisation finished successfully after 52 iterations, 89 evaluations
optimisation finished successfully after 162 iterations, 232 evaluations
optimisation finished successfully after 54 iterations, 89 evaluations
optimisation finished successfully after 31 iterations, 65 evaluations
optimisation finished successfully after 35 iterations, 70 evaluations
optimisation finished successfully after 28 iterations, 58 evaluations
optimisation finished successfully after 109 iterations, 168 evaluations
optimisation finished successfully after 50 iterations, 90 evaluations
optimisation finished successfully after 23 iterations, 47 evaluations
optimisation finished successfully after 20 iterations, 43 evaluations
writing to  sigma_00.1000/iteration_00000000.pkl
iter 0 T 1 sidx 0 index 0 move create M 54
optimisation finished successfully after 29 iterations, 52 evaluations
create False (64, 54) (65, 55)
iter 1 T 1 sidx -1 index 53 move create M 54
did not create at 53
iter 2 T 1 sidx 1 index 1 move destroy M 54
optimisation finished successfully after 104 iterations, 154 evaluations
optimisation finished successfully after 19 iterations, 38 evaluations
optimisation finished successfully after 9 iterations, 23 evaluations
optimisation finished successfully after 14 iterations, 31 evaluations
destroy True (64, 54) (64, 53)
iter 3 T 1.0 sidx 2 index 1 move destroy M 53
optimisation finished successfully after 49 iterations, 86 evaluations
optimisation finished successfully after 208 iterations, 315 evaluations
optimisation finished successfully after 234 iterations, 352 evaluations
optimisation finished successfully after 32 iterations, 55 evaluations
optimisation finished successfully after 35 iterations, 64 evaluations
optimisation finished successfully after 33 iterations, 59 evaluations
destroy True (64, 53) (63, 52)
iter 4 T 1.0 sidx 3 index 1 move create M 52
optimisation finished successfully after 42 iterations, 72 evaluations
optimisation finished successfully after 260 iterations, 390 evaluations
optimisation finished successfully after 33 iterations, 60 evaluations
optimisation finished successfully after 141 iterations, 216 evaluations
optimisation finished successfully after 93 iterations, 142 evaluations
optimisation finished successfully after 134 iterations, 200 evaluations
accepted move data dn =  -7 0.9901822302898006 0.9901822302898006
optimisation finished successfully after 92 iterations, 144 evaluations
accepted move data dn =  4 0.9664003328687207 0.9664003328687207
optimisation finished successfully after 12 iterations, 27 evaluations
optimisation finished successfully after 8 iterations, 22 evaluations
create False (63, 52) (65, 53)
iter 5 T 1 sidx 4 index 2 move destroy M 52
optimisation finished successfully after 144 iterations, 204 evaluations
optimisation finished successfully after 115 iterations, 182 evaluations
optimisation finished successfully after 181 iterations, 268 evaluations
optimisation finished successfully after 48 iterations, 83 evaluations
optimisation finished successfully after 55 iterations, 92 evaluations
destroy False (63, 52) (72, 51)
iter 6 T 1 sidx 5 index 3 move create M 52
optimisation finished successfully after 146 iterations, 218 evaluations
optimisation finished successfully after 385 iterations, 552 evaluations
optimisation finished successfully after 70 iterations, 112 evaluations
accepted move data dn =  5 1.291232439235923 1.291232439235923
optimisation finished successfully after 219 iterations, 309 evaluations
optimisation finished successfully after 50 iterations, 87 evaluations
accepted move data dn =  -3 1.2767377182727264 1.2767377182727264
optimisation finished successfully after 26 iterations, 52 evaluations
accepted move data dn =  1 1.2705211752225392 1.2705211752225392
create False (63, 52) (64, 53)
iter 7 T 1 sidx 6 index 4 move percolate M 52
optimisation finished successfully after 26 iterations, 53 evaluations
optimisation finished successfully after 14 iterations, 36 evaluations
optimisation finished successfully after 16 iterations, 39 evaluations
optimisation finished successfully after 14 iterations, 36 evaluations
optimisation finished successfully after 22 iterations, 45 evaluations
iter 8 T 1 sidx 7 index 5 move create M 52
optimisation finished successfully after 52 iterations, 88 evaluations
optimisation finished successfully after 735 iterations, 1051 evaluations
accepted move data dn =  -7 0.7741859457323966 0.7741859457323966
optimisation finished successfully after 436 iterations, 626 evaluations
optimisation finished successfully after 377 iterations, 532 evaluations
accepted move data dn =  4 0.7100161694799003 0.7100161694799003
optimisation finished successfully after 67 iterations, 109 evaluations
optimisation finished successfully after 14 iterations, 34 evaluations
create False (63, 52) (64, 53)
iter 9 T 1 sidx 8 index 6 move destroy M 52
optimisation finished successfully after 64 iterations, 102 evaluations
destroy without percolating (63, 52) (63, 51)
iter 10 T 1.0 sidx 7 index 5 move destroy M 51
optimisation finished successfully after 140 iterations, 208 evaluations
optimisation finished successfully after 95 iterations, 140 evaluations
optimisation finished successfully after 34 iterations, 63 evaluations
optimisation finished successfully after 71 iterations, 116 evaluations
optimisation finished successfully after 48 iterations, 86 evaluations
optimisation finished successfully after 51 iterations, 92 evaluations
destroy False (63, 51) (71, 50)
iter 11 T 1.0 sidx 9 index 6 move create M 51
optimisation finished successfully after 63 iterations, 101 evaluations
optimisation finished successfully after 360 iterations, 514 evaluations
optimisation finished successfully after 360 iterations, 509 evaluations
optimisation finished successfully after 265 iterations, 367 evaluations
optimisation finished successfully after 161 iterations, 230 evaluations
optimisation finished successfully after 110 iterations, 164 evaluations
optimisation finished successfully after 24 iterations, 50 evaluations
accepted move data dn =  2 1.0054245575287437 1.0054245575287437
optimisation finished successfully after 48 iterations, 84 evaluations
optimisation finished successfully after 28 iterations, 55 evaluations
accepted move data dn =  -1 0.9880034903155047 0.9880034903155047
create False (63, 51) (64, 52)
iter 12 T 1 sidx 10 index 7 move destroy M 51
optimisation finished successfully after 102 iterations, 160 evaluations
optimisation finished successfully after 199 iterations, 294 evaluations
optimisation finished successfully after 177 iterations, 268 evaluations
optimisation finished successfully after 28 iterations, 60 evaluations
destroy False (63, 51) (68, 50)
iter 13 T 1 sidx 11 index 8 move create M 51
optimisation finished successfully after 60 iterations, 95 evaluations
optimisation finished successfully after 124 iterations, 185 evaluations
optimisation finished successfully after 80 iterations, 117 evaluations
optimisation finished successfully after 20 iterations, 43 evaluations
optimisation finished successfully after 197 iterations, 275 evaluations
optimisation finished successfully after 123 iterations, 189 evaluations
accepted move data dn =  1 0.7679841253000547 0.7679841253000547
create False (63, 51) (64, 52)
iter 14 T 1 sidx 12 index 9 move destroy M 51
optimisation finished successfully after 49 iterations, 83 evaluations
destroy without percolating (63, 51) (62, 50)
iter 15 T 1.0 sidx 11 index 8 move percolate M 50
optimisation finished successfully after 118 iterations, 173 evaluations
optimisation finished successfully after 54 iterations, 90 evaluations
optimisation finished successfully after 136 iterations, 205 evaluations
optimisation finished successfully after 34 iterations, 65 evaluations
iter 16 T 1.0 sidx 13 index 9 move create M 50
optimisation finished successfully after 144 iterations, 212 evaluations
optimisation finished successfully after 370 iterations, 519 evaluations
optimisation finished successfully after 66 iterations, 110 evaluations
optimisation finished successfully after 592 iterations, 837 evaluations
optimisation finished successfully after 149 iterations, 216 evaluations
accepted move data dn =  -4 0.8895940143402749 0.8895940143402749
optimisation finished successfully after 48 iterations, 82 evaluations
accepted move data dn =  2 0.8889104995043658 0.8889104995043658
optimisation finished successfully after 56 iterations, 97 evaluations
create False (62, 50) (63, 51)
iter 17 T 1 sidx 14 index 10 move create M 50
optimisation finished successfully after 122 iterations, 192 evaluations
optimisation finished successfully after 308 iterations, 432 evaluations
optimisation finished successfully after 412 iterations, 584 evaluations
accepted move data dn =  1 0.6862580551806685 0.6862580551806685
optimisation finished successfully after 138 iterations, 205 evaluations
create False (62, 50) (63, 51)
iter 18 T 1 sidx 15 index 11 move create M 50
optimisation finished successfully after 58 iterations, 93 evaluations
optimisation finished successfully after 312 iterations, 440 evaluations
accepted move data dn =  -3 0.5578174618052569 0.5578174618052569
optimisation finished successfully after 227 iterations, 334 evaluations
optimisation finished successfully after 307 iterations, 436 evaluations
optimisation finished successfully after 214 iterations, 321 evaluations
optimisation finished successfully after 263 iterations, 379 evaluations
create False (62, 50) (63, 51)
iter 19 T 1 sidx 16 index 12 move create M 50
optimisation finished successfully after 131 iterations, 198 evaluations
optimisation finished successfully after 265 iterations, 390 evaluations
optimisation finished successfully after 208 iterations, 306 evaluations
optimisation finished successfully after 206 iterations, 304 evaluations
accepted move data dn =  -6 0.593405334086878 0.593405334086878
optimisation finished successfully after 287 iterations, 406 evaluations
optimisation finished successfully after 127 iterations, 189 evaluations
accepted move data dn =  4 0.5930110303319611 0.5930110303319611
optimisation finished successfully after 72 iterations, 114 evaluations
optimisation finished successfully after 46 iterations, 78 evaluations
create False (62, 50) (63, 51)
iter 20 T 1 sidx 17 index 13 move create M 50
optimisation finished successfully after 38 iterations, 69 evaluations
